Hour of the year,Hour of the day,Day of the year,Month,AZNMc,CAMXc,ERCTc,FRCCc,MROEc,MROWc,NEWEc,NWPPc,NYSTc,RFCEc,RFCMc,RFCWc,RMPAc,SPNOc,SPSOc,SRMVc,SRMWc,SRSOc,SRTVc,SRVCc
2288,8,96,4,146.2795073,44.4965057,131.8143986,167.6166402,134.442628,72.74216579,124.4568662,78.06339743,77.90277084,137.6705671,353.176524,172.5608214,117.3273059,110.415696,116.1369305,169.8099446,129.2467194,156.065266,234.3795856,133.8536897
2289,9,96,4,147.5833677,44.87955754,125.3630357,166.584636,127.9923512,69.7546574,121.3994739,74.98377497,74.23837741,136.4028619,347.95153,165.6081396,120.0268494,108.2229473,113.8003312,167.4363477,124.4066951,144.6269294,232.4043609,123.3443913
2290,10,96,4,145.9963871,43.726346,126.5613548,168.8466904,127.3705393,71.22711539,120.449422,74.40156801,72.97765483,131.4372718,341.5254931,159.9038511,115.245852,110.6348699,112.8398932,165.7107644,122.2825222,144.3410631,230.1687798,120.3200161
2291,11,96,4,148.9237719,44.20081753,128.0350965,168.0099786,125.7426734,69.57479184,123.4016708,75.43552953,76.56998293,131.2366375,329.5548328,156.9089042,117.9022745,110.4205863,113.8733398,166.9720712,125.5378599,141.3664837,230.219095,117.307838
2292,12,96,4,152.2279037,45.24414657,130.7436238,165.4920866,123.5377185,68.59587205,124.0459171,75.98666406,77.06977451,130.4601233,330.3405435,155.7026907,121.2944843,114.8022971,115.2101908,168.4136391,124.876407,145.536492,232.0999733,118.4631612
2293,13,96,4,154.3520587,46.28092881,139.4045058,163.4889985,124.2444035,68.38797121,125.0727878,74.625201,75.09863881,123.6751136,330.3501328,152.0370226,121.9305962,109.8387557,118.2622325,165.6907082,121.6742471,145.7987116,234.8738438,119.1179387
2294,14,96,4,154.0672429,46.36511071,140.526195,169.5134828,128.3352494,72.18059076,131.9151159,76.99105596,80.59942984,125.8337378,329.5222224,153.3536427,116.4940841,110.767361,119.037369,166.3853641,125.9618,145.8324043,235.7053802,125.7162869
2295,15,96,4,156.4872991,45.98357536,139.4516493,176.2670363,133.5116362,76.64791592,141.642204,77.43592631,86.40525545,138.5964245,335.6777763,160.7929942,127.35212,116.8848853,120.1139261,164.9837009,133.1911968,147.135172,240.6022146,131.3277017
2296,16,96,4,167.7304975,55.00609156,140.2187592,180.9552051,174.7690469,82.63274905,151.4018347,91.74012732,95.65208174,142.8271718,339.3822906,167.4746254,133.151666,137.0856977,126.1390739,176.3661043,176.7968271,162.812517,269.7049139,142.9546938
2297,17,96,4,182.6296863,58.58582217,169.7811218,218.1902383,261.2238332,104.1178883,191.1373746,100.9069676,133.3341209,190.7857389,366.8717792,233.7445065,146.4018359,173.0492682,156.9907385,234.1790044,262.1265183,190.6342565,318.4008134,201.5755954
2298,18,96,4,190.0598316,59.28624102,233.6515121,279.0773004,312.9243075,158.9185198,202.4655469,102.3306027,161.8878865,282.1542548,409.8998751,354.4799612,152.1937758,229.1828286,209.9853037,294.4736533,314.2403541,264.6307855,357.5575101,250.3647927
2299,19,96,4,191.906732,58.86997223,220.1880154,284.8892153,309.3223439,154.5859832,201.23695,102.0655566,167.1246171,299.1517841,430.6183508,393.6725773,147.4178488,223.4718055,199.4426897,296.3297411,309.051452,296.2178852,363.2257485,262.4355032
2300,20,96,4,188.6651944,60.19942648,209.2363023,273.854368,298.9892314,142.3417914,196.6059993,101.5237457,155.1279009,279.6045841,427.3902947,383.4442637,145.2972394,211.8734166,184.4170617,277.4824065,296.8099573,288.0844415,361.2602673,253.3315248
2301,21,96,4,188.5139362,65.22603742,197.4312685,263.076832,320.8533425,152.1171987,198.1753992,98.60123425,160.5947175,293.1354135,416.7695252,376.7712368,140.2681142,216.2697406,175.3220172,271.5413344,318.7198706,271.2545024,389.4479126,254.1909308
2302,22,96,4,187.1032546,69.03846059,185.3587611,256.8377671,318.0202196,133.2669704,203.8635206,98.64297752,163.9187312,325.7840271,464.6617365,408.2667799,139.8679836,213.6408205,168.8621842,296.8949466,320.1883587,280.8138747,454.8507405,288.0488574
2303,23,96,4,184.5054227,68.35915759,177.9477065,271.5386892,303.0705217,118.4445806,207.7319921,103.9132168,154.6464297,338.5397735,466.435707,415.8026957,137.863077,202.1538312,169.2417849,340.5103282,313.7537067,320.1788109,509.3081409,280.7581351
2304,0,97,4,189.2388556,68.60048119,175.4671323,301.9700291,302.563899,114.0370114,202.684437,108.290914,157.9683887,329.5054486,444.939737,401.3933716,137.4813013,190.2336281,168.6849656,327.589394,303.1195198,373.8400785,523.4028782,276.6523935
2305,1,97,4,188.3934825,74.67144563,171.4758461,322.2008781,303.8670295,114.7906803,196.5776567,106.722853,156.2235711,330.2981301,440.4687986,401.0442373,141.0855598,188.6809152,166.6813994,324.8622714,297.6906782,428.0016384,522.1048491,283.4154172
2306,2,97,4,192.2205498,73.34325848,165.582015,353.881743,307.0390894,112.2734173,199.6856496,103.5718637,154.0392307,329.2269653,450.322352,399.000272,134.0172469,187.8720988,163.9516878,317.2919299,303.2867393,450.3651411,511.2883064,286.2561066
2307,3,97,4,193.4333001,73.31610155,175.1482515,348.263108,305.542472,119.8613363,196.2826291,107.5046498,155.0338782,334.5242665,455.1705793,408.9679776,135.0582078,196.2880986,176.1881389,321.1933314,313.2181579,427.9157502,491.9326906,303.9288815
2308,4,97,4,191.3543156,72.20882989,190.3706505,326.823168,292.735119,129.1464079,198.0895206,103.0964083,150.7029949,316.1696732,454.2820136,406.329097,134.4413692,202.019109,179.9869435,305.0476867,303.0549369,388.6575073,450.3127115,296.0415974
2309,5,97,4,186.3353348,66.12576118,185.7327901,312.4972181,230.0088883,123.1310561,175.2050439,93.40150652,131.2212962,280.4070469,434.0764299,383.6791396,126.034705,178.1265151,177.4319399,274.1194697,233.2391606,347.7589887,405.9231692,272.7194229
2310,6,97,4,167.4283597,51.94729614,154.5613376,238.856132,170.8825834,94.73989104,146.5447185,83.44836557,105.2307125,225.2220532,399.9325902,289.7976016,121.4179697,133.0229634,152.3113973,211.6342811,162.2265167,283.1715866,296.4560824,215.6275532
2311,7,97,4,150.874425,46.81850105,136.8638078,190.0737187,144.1275092,77.0016165,131.4769912,76.07518704,89.30454511,163.3791118,371.2447909,207.0740477,111.7457255,116.7736139,123.9842282,181.642496,136.8271963,193.6063639,247.8934778,157.1240708
2312,8,97,4,146.2795073,44.4965057,131.8143986,167.6166402,134.442628,72.74216579,124.4568662,78.06339743,77.90277084,137.6705671,353.176524,172.5608214,117.3273059,110.415696,116.1369305,169.8099446,129.2467194,156.065266,234.3795856,133.8536897
2313,9,97,4,147.5833677,44.87955754,125.3630357,166.584636,127.9923512,69.7546574,121.3994739,74.98377497,74.23837741,136.4028619,347.95153,165.6081396,120.0268494,108.2229473,113.8003312,167.4363477,124.4066951,144.6269294,232.4043609,123.3443913
2314,10,97,4,145.9963871,43.726346,126.5613548,168.8466904,127.3705393,71.22711539,120.449422,74.40156801,72.97765483,131.4372718,341.5254931,159.9038511,115.245852,110.6348699,112.8398932,165.7107644,122.2825222,144.3410631,230.1687798,120.3200161
2315,11,97,4,148.9237719,44.20081753,128.0350965,168.0099786,125.7426734,69.57479184,123.4016708,75.43552953,76.56998293,131.2366375,329.5548328,156.9089042,117.9022745,110.4205863,113.8733398,166.9720712,125.5378599,141.3664837,230.219095,117.307838
2316,12,97,4,152.2279037,45.24414657,130.7436238,165.4920866,123.5377185,68.59587205,124.0459171,75.98666406,77.06977451,130.4601233,330.3405435,155.7026907,121.2944843,114.8022971,115.2101908,168.4136391,124.876407,145.536492,232.0999733,118.4631612
2317,13,97,4,154.3520587,46.28092881,139.4045058,163.4889985,124.2444035,68.38797121,125.0727878,74.625201,75.09863881,123.6751136,330.3501328,152.0370226,121.9305962,109.8387557,118.2622325,165.6907082,121.6742471,145.7987116,234.8738438,119.1179387
2318,14,97,4,154.0672429,46.36511071,140.526195,169.5134828,128.3352494,72.18059076,131.9151159,76.99105596,80.59942984,125.8337378,329.5222224,153.3536427,116.4940841,110.767361,119.037369,166.3853641,125.9618,145.8324043,235.7053802,125.7162869
2319,15,97,4,156.4872991,45.98357536,139.4516493,176.2670363,133.5116362,76.64791592,141.642204,77.43592631,86.40525545,138.5964245,335.6777763,160.7929942,127.35212,116.8848853,120.1139261,164.9837009,133.1911968,147.135172,240.6022146,131.3277017
2320,16,97,4,167.7304975,55.00609156,140.2187592,180.9552051,174.7690469,82.63274905,151.4018347,91.74012732,95.65208174,142.8271718,339.3822906,167.4746254,133.151666,137.0856977,126.1390739,176.3661043,176.7968271,162.812517,269.7049139,142.9546938
2321,17,97,4,182.6296863,58.58582217,169.7811218,218.1902383,261.2238332,104.1178883,191.1373746,100.9069676,133.3341209,190.7857389,366.8717792,233.7445065,146.4018359,173.0492682,156.9907385,234.1790044,262.1265183,190.6342565,318.4008134,201.5755954
2322,18,97,4,190.0598316,59.28624102,233.6515121,279.0773004,312.9243075,158.9185198,202.4655469,102.3306027,161.8878865,282.1542548,409.8998751,354.4799612,152.1937758,229.1828286,209.9853037,294.4736533,314.2403541,264.6307855,357.5575101,250.3647927
2323,19,97,4,191.906732,58.86997223,220.1880154,284.8892153,309.3223439,154.5859832,201.23695,102.0655566,167.1246171,299.1517841,430.6183508,393.6725773,147.4178488,223.4718055,199.4426897,296.3297411,309.051452,296.2178852,363.2257485,262.4355032
2324,20,97,4,188.6651944,60.19942648,209.2363023,273.854368,298.9892314,142.3417914,196.6059993,101.5237457,155.1279009,279.6045841,427.3902947,383.4442637,145.2972394,211.8734166,184.4170617,277.4824065,296.8099573,288.0844415,361.2602673,253.3315248
2325,21,97,4,188.5139362,65.22603742,197.4312685,263.076832,320.8533425,152.1171987,198.1753992,98.60123425,160.5947175,293.1354135,416.7695252,376.7712368,140.2681142,216.2697406,175.3220172,271.5413344,318.7198706,271.2545024,389.4479126,254.1909308
2326,22,97,4,187.1032546,69.03846059,185.3587611,256.8377671,318.0202196,133.2669704,203.8635206,98.64297752,163.9187312,325.7840271,464.6617365,408.2667799,139.8679836,213.6408205,168.8621842,296.8949466,320.1883587,280.8138747,454.8507405,288.0488574
2327,23,97,4,184.5054227,68.35915759,177.9477065,271.5386892,303.0705217,118.4445806,207.7319921,103.9132168,154.6464297,338.5397735,466.435707,415.8026957,137.863077,202.1538312,169.2417849,340.5103282,313.7537067,320.1788109,509.3081409,280.7581351
2328,0,98,4,189.2388556,68.60048119,175.4671323,301.9700291,302.563899,114.0370114,202.684437,108.290914,157.9683887,329.5054486,444.939737,401.3933716,137.4813013,190.2336281,168.6849656,327.589394,303.1195198,373.8400785,523.4028782,276.6523935
2329,1,98,4,188.3934825,74.67144563,171.4758461,322.2008781,303.8670295,114.7906803,196.5776567,106.722853,156.2235711,330.2981301,440.4687986,401.0442373,141.0855598,188.6809152,166.6813994,324.8622714,297.6906782,428.0016384,522.1048491,283.4154172
2330,2,98,4,192.2205498,73.34325848,165.582015,353.881743,307.0390894,112.2734173,199.6856496,103.5718637,154.0392307,329.2269653,450.322352,399.000272,134.0172469,187.8720988,163.9516878,317.2919299,303.2867393,450.3651411,511.2883064,286.2561066
2331,3,98,4,193.4333001,73.31610155,175.1482515,348.263108,305.542472,119.8613363,196.2826291,107.5046498,155.0338782,334.5242665,455.1705793,408.9679776,135.0582078,196.2880986,176.1881389,321.1933314,313.2181579,427.9157502,491.9326906,303.9288815
2332,4,98,4,191.3543156,72.20882989,190.3706505,326.823168,292.735119,129.1464079,198.0895206,103.0964083,150.7029949,316.1696732,454.2820136,406.329097,134.4413692,202.019109,179.9869435,305.0476867,303.0549369,388.6575073,450.3127115,296.0415974
2333,5,98,4,186.3353348,66.12576118,185.7327901,312.4972181,230.0088883,123.1310561,175.2050439,93.40150652,131.2212962,280.4070469,434.0764299,383.6791396,126.034705,178.1265151,177.4319399,274.1194697,233.2391606,347.7589887,405.9231692,272.7194229
2334,6,98,4,167.4283597,51.94729614,154.5613376,238.856132,170.8825834,94.73989104,146.5447185,83.44836557,105.2307125,225.2220532,399.9325902,289.7976016,121.4179697,133.0229634,152.3113973,211.6342811,162.2265167,283.1715866,296.4560824,215.6275532
2335,7,98,4,150.874425,46.81850105,136.8638078,190.0737187,144.1275092,77.0016165,131.4769912,76.07518704,89.30454511,163.3791118,371.2447909,207.0740477,111.7457255,116.7736139,123.9842282,181.642496,136.8271963,193.6063639,247.8934778,157.1240708
2336,8,98,4,146.2795073,44.4965057,131.8143986,167.6166402,134.442628,72.74216579,124.4568662,78.06339743,77.90277084,137.6705671,353.176524,172.5608214,117.3273059,110.415696,116.1369305,169.8099446,129.2467194,156.065266,234.3795856,133.8536897
2337,9,98,4,147.5833677,44.87955754,125.3630357,166.584636,127.9923512,69.7546574,121.3994739,74.98377497,74.23837741,136.4028619,347.95153,165.6081396,120.0268494,108.2229473,113.8003312,167.4363477,124.4066951,144.6269294,232.4043609,123.3443913
2338,10,98,4,145.9963871,43.726346,126.5613548,168.8466904,127.3705393,71.22711539,120.449422,74.40156801,72.97765483,131.4372718,341.5254931,159.9038511,115.245852,110.6348699,112.8398932,165.7107644,122.2825222,144.3410631,230.1687798,120.3200161
2339,11,98,4,148.9237719,44.20081753,128.0350965,168.0099786,125.7426734,69.57479184,123.4016708,75.43552953,76.56998293,131.2366375,329.5548328,156.9089042,117.9022745,110.4205863,113.8733398,166.9720712,125.5378599,141.3664837,230.219095,117.307838
2340,12,98,4,152.2279037,45.24414657,130.7436238,165.4920866,123.5377185,68.59587205,124.0459171,75.98666406,77.06977451,130.4601233,330.3405435,155.7026907,121.2944843,114.8022971,115.2101908,168.4136391,124.876407,145.536492,232.0999733,118.4631612
2341,13,98,4,154.3520587,46.28092881,139.4045058,163.4889985,124.2444035,68.38797121,125.0727878,74.625201,75.09863881,123.6751136,330.3501328,152.0370226,121.9305962,109.8387557,118.2622325,165.6907082,121.6742471,145.7987116,234.8738438,119.1179387
2342,14,98,4,154.0672429,46.36511071,140.526195,169.5134828,128.3352494,72.18059076,131.9151159,76.99105596,80.59942984,125.8337378,329.5222224,153.3536427,116.4940841,110.767361,119.037369,166.3853641,125.9618,145.8324043,235.7053802,125.7162869
2343,15,98,4,156.4872991,45.98357536,139.4516493,176.2670363,133.5116362,76.64791592,141.642204,77.43592631,86.40525545,138.5964245,335.6777763,160.7929942,127.35212,116.8848853,120.1139261,164.9837009,133.1911968,147.135172,240.6022146,131.3277017
2344,16,98,4,167.7304975,55.00609156,140.2187592,180.9552051,174.7690469,82.63274905,151.4018347,91.74012732,95.65208174,142.8271718,339.3822906,167.4746254,133.151666,137.0856977,126.1390739,176.3661043,176.7968271,162.812517,269.7049139,142.9546938
2345,17,98,4,182.6296863,58.58582217,169.7811218,218.1902383,261.2238332,104.1178883,191.1373746,100.9069676,133.3341209,190.7857389,366.8717792,233.7445065,146.4018359,173.0492682,156.9907385,234.1790044,262.1265183,190.6342565,318.4008134,201.5755954
2346,18,98,4,190.0598316,59.28624102,233.6515121,279.0773004,312.9243075,158.9185198,202.4655469,102.3306027,161.8878865,282.1542548,409.8998751,354.4799612,152.1937758,229.1828286,209.9853037,294.4736533,314.2403541,264.6307855,357.5575101,250.3647927
2347,19,98,4,191.906732,58.86997223,220.1880154,284.8892153,309.3223439,154.5859832,201.23695,102.0655566,167.1246171,299.1517841,430.6183508,393.6725773,147.4178488,223.4718055,199.4426897,296.3297411,309.051452,296.2178852,363.2257485,262.4355032
2348,20,98,4,188.6651944,60.19942648,209.2363023,273.854368,298.9892314,142.3417914,196.6059993,101.5237457,155.1279009,279.6045841,427.3902947,383.4442637,145.2972394,211.8734166,184.4170617,277.4824065,296.8099573,288.0844415,361.2602673,253.3315248
2349,21,98,4,188.5139362,65.22603742,197.4312685,263.076832,320.8533425,152.1171987,198.1753992,98.60123425,160.5947175,293.1354135,416.7695252,376.7712368,140.2681142,216.2697406,175.3220172,271.5413344,318.7198706,271.2545024,389.4479126,254.1909308
2350,22,98,4,187.1032546,69.03846059,185.3587611,256.8377671,318.0202196,133.2669704,203.8635206,98.64297752,163.9187312,325.7840271,464.6617365,408.2667799,139.8679836,213.6408205,168.8621842,296.8949466,320.1883587,280.8138747,454.8507405,288.0488574
2351,23,98,4,184.5054227,68.35915759,177.9477065,271.5386892,303.0705217,118.4445806,207.7319921,103.9132168,154.6464297,338.5397735,466.435707,415.8026957,137.863077,202.1538312,169.2417849,340.5103282,313.7537067,320.1788109,509.3081409,280.7581351
2352,0,99,4,189.2388556,68.60048119,175.4671323,301.9700291,302.563899,114.0370114,202.684437,108.290914,157.9683887,329.5054486,444.939737,401.3933716,137.4813013,190.2336281,168.6849656,327.589394,303.1195198,373.8400785,523.4028782,276.6523935
2353,1,99,4,188.3934825,74.67144563,171.4758461,322.2008781,303.8670295,114.7906803,196.5776567,106.722853,156.2235711,330.2981301,440.4687986,401.0442373,141.0855598,188.6809152,166.6813994,324.8622714,297.6906782,428.0016384,522.1048491,283.4154172
2354,2,99,4,192.2205498,73.34325848,165.582015,353.881743,307.0390894,112.2734173,199.6856496,103.5718637,154.0392307,329.2269653,450.322352,399.000272,134.0172469,187.8720988,163.9516878,317.2919299,303.2867393,450.3651411,511.2883064,286.2561066
2355,3,99,4,193.4333001,73.31610155,175.1482515,348.263108,305.542472,119.8613363,196.2826291,107.5046498,155.0338782,334.5242665,455.1705793,408.9679776,135.0582078,196.2880986,176.1881389,321.1933314,313.2181579,427.9157502,491.9326906,303.9288815
2356,4,99,4,191.3543156,72.20882989,190.3706505,326.823168,292.735119,129.1464079,198.0895206,103.0964083,150.7029949,316.1696732,454.2820136,406.329097,134.4413692,202.019109,179.9869435,305.0476867,303.0549369,388.6575073,450.3127115,296.0415974
2357,5,99,4,186.3353348,66.12576118,185.7327901,312.4972181,230.0088883,123.1310561,175.2050439,93.40150652,131.2212962,280.4070469,434.0764299,383.6791396,126.034705,178.1265151,177.4319399,274.1194697,233.2391606,347.7589887,405.9231692,272.7194229
2358,6,99,4,167.4283597,51.94729614,154.5613376,238.856132,170.8825834,94.73989104,146.5447185,83.44836557,105.2307125,225.2220532,399.9325902,289.7976016,121.4179697,133.0229634,152.3113973,211.6342811,162.2265167,283.1715866,296.4560824,215.6275532
