Hour of the year,Hour of the day,Day of the year,Month,AZNMc,CAMXc,ERCTc,FRCCc,MROEc,MROWc,NEWEc,NWPPc,NYSTc,RFCEc,RFCMc,RFCWc,RMPAc,SPNOc,SPSOc,SRMVc,SRMWc,SRSOc,SRTVc,SRVCc
1240,16,52,2,173.5352701,108.429736,215.6154876,257.9309887,308.3324864,134.2064039,241.0184782,130.3794767,177.0629911,294.499144,309.6110065,304.4592588,158.0642255,201.1949996,192.8939424,233.5871329,294.6381746,237.8246705,305.4419917,249.7630531
1241,17,52,2,188.3414871,121.7708523,259.8943808,340.1800795,345.7081061,180.6557506,248.7368352,135.2770214,195.3456787,424.18014,334.1159566,419.00052,150.0130464,258.17566,233.7794244,283.4428759,346.3975695,326.3275595,343.4114489,353.6694292
1242,18,52,2,186.3170701,119.4666246,273.282612,354.7207077,349.2424052,180.8645348,250.1249304,133.0901121,198.8551022,455.1289778,342.3305651,450.8336614,151.540751,262.6143243,245.4681527,296.632333,348.9841465,378.4326744,360.7200675,365.959921
1243,19,52,2,186.5701358,117.1903342,266.4120764,355.1350347,343.6914477,180.0274149,250.8595882,134.2617432,195.2573289,455.1829693,344.1487425,451.9545166,150.403973,272.1022674,235.9362652,296.2651294,351.8651468,385.4634691,363.1718322,369.5067253
1244,20,52,2,185.8526032,118.6348648,262.867402,351.3462233,349.4025778,182.6319608,251.6164914,135.0265579,194.5731096,449.9410884,339.0774884,450.9948696,154.5606658,264.9283997,232.4475761,301.5292729,357.3764842,388.1788708,368.5567781,367.1082171
1245,21,52,2,186.3397263,120.4547043,268.4496906,352.9626821,363.4952549,187.4373877,253.3300951,133.2386425,195.5611822,459.4553351,337.858354,459.6260449,155.2886023,268.1004391,230.7531057,315.1534798,362.2192583,393.1216645,404.3286962,378.136546
1246,22,52,2,186.7443201,119.6992493,265.9336835,360.5173994,363.5671058,197.5834472,255.6533279,136.2365242,196.9047246,446.6317707,351.6714588,467.052094,159.8400589,275.9343703,235.7334475,341.6062591,381.7158371,401.964809,435.33017,400.6248638
1247,23,52,2,188.5418421,128.1452543,269.6942542,402.3999455,365.97847,183.9589423,259.1833551,140.9262562,199.2998624,429.3272878,356.9559043,475.4990128,166.8271616,278.6830879,242.3193682,342.4477846,379.1642607,421.3142471,453.294843,418.8206816
1248,0,53,2,196.2683488,139.2914469,277.6862384,440.153712,370.8100895,194.633265,248.1289446,144.0180526,199.4599431,422.0923064,361.413935,473.1805834,176.5178008,288.6576137,248.4106621,344.599464,394.9778844,414.2456157,457.4574269,423.7313434
1249,1,53,2,198.0463786,144.4448667,284.1810757,434.9240435,372.7304551,198.4297183,248.0561936,146.7977035,196.8674968,425.3390753,365.56726,478.3721158,172.4080604,296.1265343,256.6617448,350.1209288,396.6803616,417.4932087,457.387121,429.752751
1250,2,53,2,198.4447972,146.9063283,289.0238626,426.9411268,366.6575704,197.1212436,249.1461069,148.4222031,192.3375391,427.7914813,364.1426549,480.7859606,171.6099939,297.8925699,255.2559463,351.092254,396.5067171,418.159372,449.9754216,425.9239182
1251,3,53,2,197.3248889,141.8516619,278.9166531,426.7749627,365.9418289,195.8966978,250.9462003,148.498618,193.7439602,432.0488348,362.7474861,479.0853704,173.4200743,286.6076244,247.5155744,340.191954,388.1976918,415.6589783,440.4158191,422.9167654
1252,4,53,2,195.2333592,135.3404084,284.2017824,420.6292902,353.5162468,193.1971351,253.7215825,144.0614208,196.119326,448.9649861,360.8706627,482.001251,167.5573775,284.3082498,242.5634486,327.657811,371.7731094,401.985962,411.5771507,412.8442495
1253,5,53,2,195.6497024,126.9005619,287.8273645,416.1352678,352.6793227,194.6584948,254.0715286,138.4857858,196.2156281,461.5871643,347.6631246,471.6277005,151.8733783,283.062806,246.9514382,311.367674,363.3665166,399.3703656,382.5282008,392.5207928
1254,6,53,2,190.7105162,119.8575543,287.0720616,389.7736893,322.5031306,181.2932853,244.0025029,130.7916351,191.7688927,463.8078805,352.3878471,464.8240443,151.0068237,266.1697332,237.9397528,301.2085646,334.250244,395.4611217,372.4048947,382.4524702
1255,7,53,2,179.0099107,71.24469807,261.6377529,308.5218776,227.0166999,139.138092,206.9888881,104.3443927,163.539929,392.4322638,344.0751479,417.7527342,133.4730187,213.7260421,221.1575922,253.960254,241.4729301,363.1921189,313.7199419,337.4535878
1256,8,53,2,156.8999543,68.01531978,234.9153014,252.0747865,200.5618716,113.6780069,183.2320441,101.0388426,140.583425,288.9518593,308.6698628,288.8250011,119.7553208,181.6662412,186.3775281,227.1836475,213.3425572,281.0895951,278.6936039,243.4811512
1257,9,53,2,155.6786923,65.21167923,224.1344931,215.6924843,192.4610415,108.3329786,174.4701936,99.3278113,131.1231299,256.0216939,300.2704653,262.5255983,121.4211386,167.5773947,178.2401054,213.3751882,202.1584226,240.6877257,263.0616571,229.9983094
1258,10,53,2,157.3802872,65.01942447,206.1205611,207.9896688,195.5436542,115.2879123,175.5350105,100.4835701,132.5195559,245.3540501,299.1291736,249.1651327,128.3314001,176.2986009,164.8315987,201.011636,206.9876187,225.4814999,253.951214,210.4762119
1259,11,53,2,156.380424,65.91618116,201.8028985,204.3851223,189.4838332,111.2036238,177.3196906,100.750814,127.0754418,236.065663,301.4248841,246.7965621,141.2405373,165.594606,164.8176212,198.2344678,196.3799446,214.078142,250.0255317,207.6710553
1260,12,53,2,156.9874897,65.17833677,194.1855273,196.4254457,188.2669137,110.3875645,175.859472,99.80115385,126.5313587,225.840642,296.8932935,237.421486,132.6161191,165.7264281,159.059446,195.4582011,197.254901,207.1564849,251.9538943,198.6532027
1261,13,53,2,154.533112,67.53189334,183.9603798,201.2306873,193.9327093,107.826262,173.7035574,100.8456077,128.1079333,226.5062054,298.6994213,238.8578361,127.057609,171.918549,158.7919013,198.1312743,199.6235009,211.7838737,246.4399233,203.6775338
1262,14,53,2,156.7759024,70.54356297,181.4486104,216.8554397,199.8583387,110.4441908,172.9753175,101.2253825,125.0130441,228.7371311,299.7609613,244.077187,128.5424003,170.6042901,156.8532165,199.4509157,202.1162129,214.7196334,255.8877403,207.5440339
1263,15,53,2,158.733704,68.88950593,184.7885061,227.5304454,227.8656739,112.9276235,189.8630288,105.4745216,137.946015,242.6609575,301.4356415,255.3639154,143.3106638,183.50177,164.8739174,209.8471882,236.2213273,223.9506705,266.5030516,221.5711876
1264,16,53,2,173.5352701,108.429736,215.6154876,257.9309887,308.3324864,134.2064039,241.0184782,130.3794767,177.0629911,294.499144,309.6110065,304.4592588,158.0642255,201.1949996,192.8939424,233.5871329,294.6381746,237.8246705,305.4419917,249.7630531
1265,17,53,2,188.3414871,121.7708523,259.8943808,340.1800795,345.7081061,180.6557506,248.7368352,135.2770214,195.3456787,424.18014,334.1159566,419.00052,150.0130464,258.17566,233.7794244,283.4428759,346.3975695,326.3275595,343.4114489,353.6694292
1266,18,53,2,186.3170701,119.4666246,273.282612,354.7207077,349.2424052,180.8645348,250.1249304,133.0901121,198.8551022,455.1289778,342.3305651,450.8336614,151.540751,262.6143243,245.4681527,296.632333,348.9841465,378.4326744,360.7200675,365.959921
1267,19,53,2,186.5701358,117.1903342,266.4120764,355.1350347,343.6914477,180.0274149,250.8595882,134.2617432,195.2573289,455.1829693,344.1487425,451.9545166,150.403973,272.1022674,235.9362652,296.2651294,351.8651468,385.4634691,363.1718322,369.5067253
1268,20,53,2,185.8526032,118.6348648,262.867402,351.3462233,349.4025778,182.6319608,251.6164914,135.0265579,194.5731096,449.9410884,339.0774884,450.9948696,154.5606658,264.9283997,232.4475761,301.5292729,357.3764842,388.1788708,368.5567781,367.1082171
1269,21,53,2,186.3397263,120.4547043,268.4496906,352.9626821,363.4952549,187.4373877,253.3300951,133.2386425,195.5611822,459.4553351,337.858354,459.6260449,155.2886023,268.1004391,230.7531057,315.1534798,362.2192583,393.1216645,404.3286962,378.136546
1270,22,53,2,186.7443201,119.6992493,265.9336835,360.5173994,363.5671058,197.5834472,255.6533279,136.2365242,196.9047246,446.6317707,351.6714588,467.052094,159.8400589,275.9343703,235.7334475,341.6062591,381.7158371,401.964809,435.33017,400.6248638
1271,23,53,2,188.5418421,128.1452543,269.6942542,402.3999455,365.97847,183.9589423,259.1833551,140.9262562,199.2998624,429.3272878,356.9559043,475.4990128,166.8271616,278.6830879,242.3193682,342.4477846,379.1642607,421.3142471,453.294843,418.8206816
1272,0,54,2,196.2683488,139.2914469,277.6862384,440.153712,370.8100895,194.633265,248.1289446,144.0180526,199.4599431,422.0923064,361.413935,473.1805834,176.5178008,288.6576137,248.4106621,344.599464,394.9778844,414.2456157,457.4574269,423.7313434
1273,1,54,2,198.0463786,144.4448667,284.1810757,434.9240435,372.7304551,198.4297183,248.0561936,146.7977035,196.8674968,425.3390753,365.56726,478.3721158,172.4080604,296.1265343,256.6617448,350.1209288,396.6803616,417.4932087,457.387121,429.752751
1274,2,54,2,198.4447972,146.9063283,289.0238626,426.9411268,366.6575704,197.1212436,249.1461069,148.4222031,192.3375391,427.7914813,364.1426549,480.7859606,171.6099939,297.8925699,255.2559463,351.092254,396.5067171,418.159372,449.9754216,425.9239182
1275,3,54,2,197.3248889,141.8516619,278.9166531,426.7749627,365.9418289,195.8966978,250.9462003,148.498618,193.7439602,432.0488348,362.7474861,479.0853704,173.4200743,286.6076244,247.5155744,340.191954,388.1976918,415.6589783,440.4158191,422.9167654
1276,4,54,2,195.2333592,135.3404084,284.2017824,420.6292902,353.5162468,193.1971351,253.7215825,144.0614208,196.119326,448.9649861,360.8706627,482.001251,167.5573775,284.3082498,242.5634486,327.657811,371.7731094,401.985962,411.5771507,412.8442495
1277,5,54,2,195.6497024,126.9005619,287.8273645,416.1352678,352.6793227,194.6584948,254.0715286,138.4857858,196.2156281,461.5871643,347.6631246,471.6277005,151.8733783,283.062806,246.9514382,311.367674,363.3665166,399.3703656,382.5282008,392.5207928
1278,6,54,2,190.7105162,119.8575543,287.0720616,389.7736893,322.5031306,181.2932853,244.0025029,130.7916351,191.7688927,463.8078805,352.3878471,464.8240443,151.0068237,266.1697332,237.9397528,301.2085646,334.250244,395.4611217,372.4048947,382.4524702
1279,7,54,2,179.0099107,71.24469807,261.6377529,308.5218776,227.0166999,139.138092,206.9888881,104.3443927,163.539929,392.4322638,344.0751479,417.7527342,133.4730187,213.7260421,221.1575922,253.960254,241.4729301,363.1921189,313.7199419,337.4535878
1280,8,54,2,156.8999543,68.01531978,234.9153014,252.0747865,200.5618716,113.6780069,183.2320441,101.0388426,140.583425,288.9518593,308.6698628,288.8250011,119.7553208,181.6662412,186.3775281,227.1836475,213.3425572,281.0895951,278.6936039,243.4811512
1281,9,54,2,155.6786923,65.21167923,224.1344931,215.6924843,192.4610415,108.3329786,174.4701936,99.3278113,131.1231299,256.0216939,300.2704653,262.5255983,121.4211386,167.5773947,178.2401054,213.3751882,202.1584226,240.6877257,263.0616571,229.9983094
1282,10,54,2,157.3802872,65.01942447,206.1205611,207.9896688,195.5436542,115.2879123,175.5350105,100.4835701,132.5195559,245.3540501,299.1291736,249.1651327,128.3314001,176.2986009,164.8315987,201.011636,206.9876187,225.4814999,253.951214,210.4762119
1283,11,54,2,156.380424,65.91618116,201.8028985,204.3851223,189.4838332,111.2036238,177.3196906,100.750814,127.0754418,236.065663,301.4248841,246.7965621,141.2405373,165.594606,164.8176212,198.2344678,196.3799446,214.078142,250.0255317,207.6710553
1284,12,54,2,156.9874897,65.17833677,194.1855273,196.4254457,188.2669137,110.3875645,175.859472,99.80115385,126.5313587,225.840642,296.8932935,237.421486,132.6161191,165.7264281,159.059446,195.4582011,197.254901,207.1564849,251.9538943,198.6532027
1285,13,54,2,154.533112,67.53189334,183.9603798,201.2306873,193.9327093,107.826262,173.7035574,100.8456077,128.1079333,226.5062054,298.6994213,238.8578361,127.057609,171.918549,158.7919013,198.1312743,199.6235009,211.7838737,246.4399233,203.6775338
1286,14,54,2,156.7759024,70.54356297,181.4486104,216.8554397,199.8583387,110.4441908,172.9753175,101.2253825,125.0130441,228.7371311,299.7609613,244.077187,128.5424003,170.6042901,156.8532165,199.4509157,202.1162129,214.7196334,255.8877403,207.5440339
1287,15,54,2,158.733704,68.88950593,184.7885061,227.5304454,227.8656739,112.9276235,189.8630288,105.4745216,137.946015,242.6609575,301.4356415,255.3639154,143.3106638,183.50177,164.8739174,209.8471882,236.2213273,223.9506705,266.5030516,221.5711876
1288,16,54,2,173.5352701,108.429736,215.6154876,257.9309887,308.3324864,134.2064039,241.0184782,130.3794767,177.0629911,294.499144,309.6110065,304.4592588,158.0642255,201.1949996,192.8939424,233.5871329,294.6381746,237.8246705,305.4419917,249.7630531
1289,17,54,2,188.3414871,121.7708523,259.8943808,340.1800795,345.7081061,180.6557506,248.7368352,135.2770214,195.3456787,424.18014,334.1159566,419.00052,150.0130464,258.17566,233.7794244,283.4428759,346.3975695,326.3275595,343.4114489,353.6694292
1290,18,54,2,186.3170701,119.4666246,273.282612,354.7207077,349.2424052,180.8645348,250.1249304,133.0901121,198.8551022,455.1289778,342.3305651,450.8336614,151.540751,262.6143243,245.4681527,296.632333,348.9841465,378.4326744,360.7200675,365.959921
1291,19,54,2,186.5701358,117.1903342,266.4120764,355.1350347,343.6914477,180.0274149,250.8595882,134.2617432,195.2573289,455.1829693,344.1487425,451.9545166,150.403973,272.1022674,235.9362652,296.2651294,351.8651468,385.4634691,363.1718322,369.5067253
1292,20,54,2,185.8526032,118.6348648,262.867402,351.3462233,349.4025778,182.6319608,251.6164914,135.0265579,194.5731096,449.9410884,339.0774884,450.9948696,154.5606658,264.9283997,232.4475761,301.5292729,357.3764842,388.1788708,368.5567781,367.1082171
1293,21,54,2,186.3397263,120.4547043,268.4496906,352.9626821,363.4952549,187.4373877,253.3300951,133.2386425,195.5611822,459.4553351,337.858354,459.6260449,155.2886023,268.1004391,230.7531057,315.1534798,362.2192583,393.1216645,404.3286962,378.136546
1294,22,54,2,186.7443201,119.6992493,265.9336835,360.5173994,363.5671058,197.5834472,255.6533279,136.2365242,196.9047246,446.6317707,351.6714588,467.052094,159.8400589,275.9343703,235.7334475,341.6062591,381.7158371,401.964809,435.33017,400.6248638
1295,23,54,2,188.5418421,128.1452543,269.6942542,402.3999455,365.97847,183.9589423,259.1833551,140.9262562,199.2998624,429.3272878,356.9559043,475.4990128,166.8271616,278.6830879,242.3193682,342.4477846,379.1642607,421.3142471,453.294843,418.8206816
1296,0,55,2,196.2683488,139.2914469,277.6862384,440.153712,370.8100895,194.633265,248.1289446,144.0180526,199.4599431,422.0923064,361.413935,473.1805834,176.5178008,288.6576137,248.4106621,344.599464,394.9778844,414.2456157,457.4574269,423.7313434
1297,1,55,2,198.0463786,144.4448667,284.1810757,434.9240435,372.7304551,198.4297183,248.0561936,146.7977035,196.8674968,425.3390753,365.56726,478.3721158,172.4080604,296.1265343,256.6617448,350.1209288,396.6803616,417.4932087,457.387121,429.752751
1298,2,55,2,198.4447972,146.9063283,289.0238626,426.9411268,366.6575704,197.1212436,249.1461069,148.4222031,192.3375391,427.7914813,364.1426549,480.7859606,171.6099939,297.8925699,255.2559463,351.092254,396.5067171,418.159372,449.9754216,425.9239182
1299,3,55,2,197.3248889,141.8516619,278.9166531,426.7749627,365.9418289,195.8966978,250.9462003,148.498618,193.7439602,432.0488348,362.7474861,479.0853704,173.4200743,286.6076244,247.5155744,340.191954,388.1976918,415.6589783,440.4158191,422.9167654
1300,4,55,2,195.2333592,135.3404084,284.2017824,420.6292902,353.5162468,193.1971351,253.7215825,144.0614208,196.119326,448.9649861,360.8706627,482.001251,167.5573775,284.3082498,242.5634486,327.657811,371.7731094,401.985962,411.5771507,412.8442495
1301,5,55,2,195.6497024,126.9005619,287.8273645,416.1352678,352.6793227,194.6584948,254.0715286,138.4857858,196.2156281,461.5871643,347.6631246,471.6277005,151.8733783,283.062806,246.9514382,311.367674,363.3665166,399.3703656,382.5282008,392.5207928
1302,6,55,2,190.7105162,119.8575543,287.0720616,389.7736893,322.5031306,181.2932853,244.0025029,130.7916351,191.7688927,463.8078805,352.3878471,464.8240443,151.0068237,266.1697332,237.9397528,301.2085646,334.250244,395.4611217,372.4048947,382.4524702
1303,7,55,2,179.0099107,71.24469807,261.6377529,308.5218776,227.0166999,139.138092,206.9888881,104.3443927,163.539929,392.4322638,344.0751479,417.7527342,133.4730187,213.7260421,221.1575922,253.960254,241.4729301,363.1921189,313.7199419,337.4535878
1304,8,55,2,156.8999543,68.01531978,234.9153014,252.0747865,200.5618716,113.6780069,183.2320441,101.0388426,140.583425,288.9518593,308.6698628,288.8250011,119.7553208,181.6662412,186.3775281,227.1836475,213.3425572,281.0895951,278.6936039,243.4811512
1305,9,55,2,155.6786923,65.21167923,224.1344931,215.6924843,192.4610415,108.3329786,174.4701936,99.3278113,131.1231299,256.0216939,300.2704653,262.5255983,121.4211386,167.5773947,178.2401054,213.3751882,202.1584226,240.6877257,263.0616571,229.9983094
1306,10,55,2,157.3802872,65.01942447,206.1205611,207.9896688,195.5436542,115.2879123,175.5350105,100.4835701,132.5195559,245.3540501,299.1291736,249.1651327,128.3314001,176.2986009,164.8315987,201.011636,206.9876187,225.4814999,253.951214,210.4762119
1307,11,55,2,156.380424,65.91618116,201.8028985,204.3851223,189.4838332,111.2036238,177.3196906,100.750814,127.0754418,236.065663,301.4248841,246.7965621,141.2405373,165.594606,164.8176212,198.2344678,196.3799446,214.078142,250.0255317,207.6710553
1308,12,55,2,156.9874897,65.17833677,194.1855273,196.4254457,188.2669137,110.3875645,175.859472,99.80115385,126.5313587,225.840642,296.8932935,237.421486,132.6161191,165.7264281,159.059446,195.4582011,197.254901,207.1564849,251.9538943,198.6532027
1309,13,55,2,154.533112,67.53189334,183.9603798,201.2306873,193.9327093,107.826262,173.7035574,100.8456077,128.1079333,226.5062054,298.6994213,238.8578361,127.057609,171.918549,158.7919013,198.1312743,199.6235009,211.7838737,246.4399233,203.6775338
1310,14,55,2,156.7759024,70.54356297,181.4486104,216.8554397,199.8583387,110.4441908,172.9753175,101.2253825,125.0130441,228.7371311,299.7609613,244.077187,128.5424003,170.6042901,156.8532165,199.4509157,202.1162129,214.7196334,255.8877403,207.5440339
1311,15,55,2,158.733704,68.88950593,184.7885061,227.5304454,227.8656739,112.9276235,189.8630288,105.4745216,137.946015,242.6609575,301.4356415,255.3639154,143.3106638,183.50177,164.8739174,209.8471882,236.2213273,223.9506705,266.5030516,221.5711876
